L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
42693	pariga	pariga	gam	gam	root	True		von	{#pariga#}¦ (von {#gam#} mit {#pari#}) adj.  P. 8,4,38, Sch.
42699	parigaditin	parigaditin	gad	gad	root	True		von	d#} mit {#pari#}, gaṇa {#izwAdi#} zu P. 5,2,88.
42700	parigarhaṇa	parigarhaRa	garh	garh	root	True		von	{#parigarhaRa#}¦ (von {#garh#} mit {#pari#}) n.  MBH. 12,4543.
42702	parigīti	parigIti	gā	gA	root	True		von	{#parigIti#}¦ (von 2. {#gA#} mit {#pari#}) f.  COLEBR. Misc. Ess. II, 154,b
42703	parigūḍha	parigUQa	guh	guh	root	True		von	s. von 1. {#guh#} mit {#pari#}; davon {#˚ka/#} gaṇa {#fSyAdi#} zu P. 4,2,80.
42704	parigṛhīta	parigfhIta	grah	grah	root	True		von	rigfhIta#}¦ (partic. von {#grah#} mit {#pari#}) m. N. pr. gaṇa {#AcitAdi#} zu P. 6,2,146.
42705	parigṛhītar	parigfhItar	grah	grah	root	True		von	{#parigfhItar#}¦ (von {#grah#} mit {#pari#}) nom. ag.  ( MUIR) VĀYU-P._bei_MUI
42708	parigṛhyā	parigfhyA	grah	grah	root	True		von	{#parigfhyA#}¦ (von {#grah#} mit {#pari#}) f.  ŚABDAC._im_ŚKDR.
42715	parigrahītar	parigrahItar	grah	grah	root	True		von	{#parigrahItar#}¦ (von {#grah#} mit {#pari#}) nom. ag.  1〉  PRAVARĀDHY._in_Verz
42716	parigrāmam	parigrAmam	pari	pari	root	True		von	{#parigrAmam#}¦ (von {#pari#} + {#grAma#}) adv.  P. 4,3,61. — Vgl. {#pArigrAm
42717	parigrāha	parigrAha	grah	grah	root	True		von	{#parigrAha/#}¦ (von {#grah#} mit {#pari#}) m. {#yajYe#} P. 3,3,47.  (der Ved
42719	parigha	pariGa	han	han	root	True		von	{#pariGa/#}¦ (von {#han#} mit {#pari#}) m. P. 3,3,84 ({#karaRe#}). = {#pal
42721	parigharmya	pariGarmya	pari	pari	root	True		von	{#pariGarmya#}¦ (von {#pari#} + {#Garma#}) m. , KĀTY. ŚR. 26,2,6. 14. 18. 7,2
42722	parighāta	pariGAta	han	han	root	True		von	{#pariGAta#}¦ (von {#han#} mit {#pari#}) m.  1〉 nom. act. = {#pariGa#} AK.
42723	parighātana	pariGAtana	han	han	root	True		von	GAtana#}¦ (vom caus. von {#han#} mit {#pari#}) m. = {#pariGa#}  AK. 2,8,2,59. H. 786. HALĀ
42724	parighātin	pariGAtin	han	han	root	True		von	{#pariGAtin#}¦ (von {#han#} mit {#pari#}) adj. : {#nfpAjYA˚#}  R. 5,62,6.
42726	parighoṣa	pariGoza	ghuṣ	Guz	root	True		von	{#pariGoza#}¦ (von {#Guz#} mit {#pari#}) m.  1〉 . — 2〉  H. an. 3,319. MED.
42733	paricaya	paricaya	ci	ci	root	True		von	1. {#paricaya#}¦ (von 1. {#ci#} mit {#pari#}) m. : {#gomaya˚#} KAUŚ. 15. 19. 22.
42734	paricaya	paricaya	ci	ci	root	True		von	2. {#paricaya#}¦ (von 2. {#ci#} mit {#pari#}) m.  AK. 3,3,23. H. 1513. HALĀY. 4,88. {#cak
42736	paricara	paricara	car	car	root	True		von	{#paricara/#}¦ (von {#car#} mit {#pari#})  1〉 adj.  a〉  VS. 16,20. — b〉 : {#
42738	paricaraṇīya	paricaraRIya	car	car	root	True		von	{#paricaraRIya#}¦ (von {#car#} mit {#pari#} und von {#paricaraRa#}) adj.  1〉 :
42739	paricaritar	paricaritar	car	car	root	True		von	{#paricaritar#}¦ (von {#car#} mit {#pari#}) nom. ag.  CHĀND. UP. 7,8,1.
42742	paricarmaṇya	paricarmaRya	pari	pari	root	True		von	{#paricarmaRya#}¦ (von {#pari#} + {#carman#}) n.  ŚĀṄKH. BR. 6,12. ĀRAṆY. 2,1.
42743	paricarya	paricarya	car	car	root	True		von	{#paricarya#}¦ (von {#car#} mit {#pari#})  1〉 adj. : {#AtmA#} CHĀND. UP. 8,8
42745	paricāyya	paricAyya	ci	ci	root	True		von	{#paricAyya^#}¦ (von 1. {#ci#} mit {#pari#}) m. (sc. {#agni#})  P. 3,1,131. V
42746	paricāra	paricAra	car	car	root	True		von	{#paricAra#}¦ (von {#car#} mit {#pari#}) m.  1〉  MBH. 3,8583. 17046. 17059.
42750	paricārin	paricArin	car	car	root	True		von	{#paricArin#}¦ (von {#car#} mit {#pari#}) adj.  1〉 : {#Apa eva manuzyezu dra
42751	paricit	paricit	ci	ci	root	True		von	{#parici/t#}¦ (von 1. {#ci#} mit {#pari#}) adj.  VS. 12,46. 53.
42752	pariciti	pariciti	ci	ci	root	True		von	{#pariciti#}¦ (von 2. {#ci#} mit {#pari#}) f. : {#mano 'smAkaM dIrDAmaBilaz
42753	paricintaka	paricintaka	cint	cint	root	True		von	{#paricintaka#}¦ (von {#cint#} mit {#pari#}) nom. ag.  (gen.) : {#parasya#} BH
42754	paricumbana	paricumbana	cumb	cumb	root	True		von	{#paricumbana#}¦ (von {#cumb#} mit {#pari#}) n.  CAURAP. 47.
42756	paricchada	paricCada	chad	Cad	root	True		von	{#paricCada#}¦ (von 1. {#Cad#} mit {#pari#}) m. am Ende eines adj. comp. f.
42758	paricchitti	paricCitti	chid	Cid	root	True		von	{#paricCitti#}¦ (von 1. {#Cid#} mit {#pari#}) f.  1〉  KAP. 1,88. — 2〉  P. 3,3
42762	paricchedya	paricCedya	chid	Cid	root	True		von	{#paricCedya#}¦ (von {#Cid#} mit {#pari#}) adj.  P. 2,2,5. Sch. {#tulAparicCe
42763	paricyuti	paricyuti	cyu	cyu	root	True		von	{#paricyuti#}¦ (von {#cyu#} mit {#pari#}) f. : {#tElaleSa˚#} KATHĀS. 27,50.
42764	parijagdha	parijagDa	jakṣ	jakz	root	True		von	{#parijagDa/#}¦ (von {#jakz#} mit {#pari#}) m. N. pr. P. 6,2,146, Sch.
42767	parijayya	parijayya	ji	ji	root	True		von	{#parijayya#}¦ (von {#ji#} mit {#pari#}) adj.  P. 5,1,93.
42768	parijalpita	parijalpita	jalp	jalp	root	True		von	{#parijalpita#}¦ (von {#jalp#} mit {#pari#}) n.  WILS. {#praBornirdayatASAQyac
42769	parijā	parijA	jan	jan	root	True		von	{#parijA/#}¦ (von {#jan#} mit {#pari#}) f.  (!): {#vi\dmA te\ sarvA^H pari
42772	parijñapti	parijYapti	jñā	jYA	root	True		von	jYapti#}¦ (vom caus. von {#jYA#} mit {#pari#}) f. : {#jAtAyAM ca parijYaptO jYAtabanDukzay
42774	parijñātar	parijYAtar	jñā	jYA	root	True		von	{#parijYAtar#}¦ (von {#jYA#} mit {#pari#}) nom. ag.  BHAG. 18,18.
42777	parijman	parijman	gam	gam	root	True		von	pa/rijman#}¦ (viell. von {#gam#} mit {#pari#})  1〉 adj. ; vom Wagen der Aśvin und von dies
42778	parijyāni	parijyAni	jyā	jyA	root	True		von	nom. act. von 1. {#jyA#} mit {#pari#}; s. {#a˚#}.
42782	pariṇati	pariRati	nam	nam	root	True		von	{#pariRati#}¦ (von {#nam#} mit {#pari#}) f.  1〉  SĀH. D. 31,8. {#tasya ca p
42784	pariṇamayitar	pariRamayitar	nam	nam	root	True		von	ayitar#}¦ (vom caus. von {#nam#} mit {#pari#}) nom. ag. entweder  oder : {#SIto vAyuH pari
42788	pariṇahana	pariRahana	nah	nah	root	True		von	{#pariRahana#}¦ (von 1. {#nah#} mit {#pari#}) n.  (mit dem Gewande) GOBH. 3,2
42790	pariṇāma	pariRAma	nam	nam	root	True		von	{#pariRAma#}¦ (von {#nam#} mit {#pari#}) m.  1〉  AK. 3,3,15. H. 1518. SUŚR.
42791	pariṇāmaka	pariRAmaka	nam	nam	root	True		von	RAmaka#}¦ (vom caus. von {#nam#} mit {#pari#}) adj. : {#kAla eva nfRAM SatruH kAlaSca pari
42794	pariṇāmin	pariRAmin	nam	nam	root	True		von	{#pariRAmin#}¦ (von {#nam#} mit {#pari#}) adj.  VP. 13, N. 19. GAUḌAP._zu_SĀ
42797	pariṇāha	pariRAha	nah	nah	root	True		von	{#pariRAha#}¦ (von 1. {#nah#} mit {#pari#}) m.  1〉  AK. 2,6,3,16. H. 1431.
42801	pariṇinaṃsu	pariRinaMsu	nam	nam	root	True		von	naMsu#}¦ (vom desid. von {#nam#} mit {#pari#}) adj. , von einem Elephanten ŚIŚ. 5,34.
42804	paritakana	paritakana	tak	tak	root	True		von	{#paritakana#}¦ (von {#tak#} mit {#pari#}) n.  NIR. 11,25.
42806	paritatnu	paritatnu	tan	tan	root	True		von	{#paritatnu/#}¦ (von 1. {#tan#} mit {#pari#}) adj.  AV. 1,34,5.
42807	paritapti	paritapti	tap	tap	root	True		von	{#paritapti#}¦ (von 1. {#tap#} mit {#pari#}) f. : {#BavatAM keyaM paritaptiH
42808	paritarkaṇa	paritarkaRa	tark	tark	root	True		von	{#paritarkaRa#}¦ (von {#tark#} mit {#pari#}) n. : {#Darmasya#} MBH. 13,7553. D
42810	paritas	paritas	pari	pari	root	True		von	{#pari/tas#}¦ (von {#pari#})  1〉 adv. P. 5,3,9.  AK. 3,5,13. H. 1529. HALĀY
42811	paritāpa	paritApa	tap	tap	root	True		von	{#paritApa#}¦ (von 1. {#tap#} mit {#pari#}) m.  1〉 ; = {#davaTu#} HALĀY. 2,
42812	paritāpin	paritApin	tap	tap	root	True		von	{#paritApin#}¦ (von {#tap#} mit {#pari#} und von {#paritApa#}) adj.  1〉 : {#
42818	paritoṣaṇa	paritozaRa	tuṣ	tuz	root	True		von	tozaRa#}¦ (vom caus. von {#tuz#} mit {#pari#})  1〉 adj. : {#karma BagavatparitozaRam#} BHĀ
42821	paritoṣin	paritozin	tuṣ	tuz	root	True		von	{#paritozin#}¦ (wie eben oder von {#tuz#} mit {#pari#}) adj. dass.: {#svadAra˚#} MBH. 13,3
42822	parityaktar	parityaktar	tyaj	tyaj	root	True		von	{#parityaktar#}¦ (von 1. {#tyaj#} mit {#pari#}) nom. ag. : {#akAraRaparityaktA
42824	parityajya	parityajya	tyaj	tyaj	root	True		von	{#parityajya#}¦ (von 1. {#tyaj#} mit {#pari#}) adj. : {#Darmato 'haM parityaj
42827	parityāgin	parityAgin	tyaj	tyaj	root	True		von	{#parityAgin#}¦ (von 1. {#tyaj#} mit {#pari#}) adj. : {#(suhfdBiH) anuraktEst
42828	parityājana	parityAjana	tyaj	tyaj	root	True		von	yAjana#}¦ (vom caus. von 1. {#tyaj#} mit {#pari#}) n. : {#sakfnmuzalAdiprahAreRa prARapari
42829	parityājya	parityAjya	tyaj	tyaj	root	True		von	{#parityAjya#}¦ (von 1. {#tyaj#} mit {#pari#}) adj.  M. 9,78. MBH. 1,6183. 6,
42830	paritrāṇa	paritrARa	trā	trA	root	True		von	{#paritrARa#}¦ (von 1. {#trA#} mit {#pari#}) n. : {#AtmanaH#} M. 8,349. {#pa
42833	paritrāsa	paritrAsa	tras	tras	root	True		von	{#paritrAsa#}¦ (von 1. {#tras#} mit {#pari#}) m. : {#alpAbADaparitrAsAdBavan
42839	paridāyin	paridAyin	dā	dA	root	True		von	{#paridAyin#}¦ (von 1. {#dA#} mit {#pari#}) m.  (oder ), , HĀRĪTA_in_UDVĀHAT
42840	paridāha	paridAha	dah	dah	root	True		von	{#paridAha#}¦ (von 1. {#dah#} mit {#pari#}) m.  1〉  VYUTP. 219. {#cakzuzoH#
42844	parideva	parideva	div	div	root	True		von	{#parideva#}¦ (von 2. {#div#} mit {#pari#}) m.  VYUTP. 64. {#kiM tu saMjaya
42850	paridveṣas	paridvezas	dviṣ	dviz	root	True		von	{#pa/ridvezas#}¦ (von 1. {#dviz#} mit {#pari#}) adj.  ṚV. 8,64,9. NIR. 5,23.
42852	paridhāna	pariDAna	dhā	DA	root	True		von	{#pariDAna#}¦ (von 1. {#DA#} mit {#pari#}) n. 1.  (des Holzes) KĀTY. ŚR. 5,
42853	paridhānīya	pariDAnIya	dhā	DA	root	True		von	nIya#}¦ (von {#pariDAna#} und von 1. {#DA#} mit {#pari#})  1〉 adj. ; f. {#A#} (sc. {#fc#})
42854	paridhāpana	pariDApana	dhā	DA	root	True		von	DApana#}¦ (vom caus. von 1. {#DA#} mit {#pari#}) n.  (des Gewandes) KAUŚ. 54.
42856	paridhāya	pariDAya	dhā	DA	root	True		von	{#pariDAya#}¦ (von 1. {#DA#} mit {#pari#}) m.  1〉 , = {#parikara#} H. an. 4
42860	paridhāvin	pariDAvin	dhāv	DAv	root	True		von	{#pariDAvin#}¦ (von 1. {#DAv#} mit {#pari#}) m. , N.  VARĀH. BṚH. S. 8,45. 4
42861	paridhi	pariDi	dhā	DA	root	True		von	{#pariDi/#}¦ (von 1. {#DA#} mit {#pari#}) m.  1〉 : {#vf\traM pa^ri\DiM na\
42869	paridhvaṃsa	pariDvaMsa	dhvaṃs	DvaMs	root	True		von	{#pariDvaMsa#}¦ (von {#DvaMs#} mit {#pari#}) m.  1〉  N. 10,9. {#viDu˚#} (bei
42871	parinandana	parinandana	nand	nand	root	True		von	von {#nand#} und {#nart#} mit {#pari#} gaṇa {#kzuBnAdi#} zu P. 8,4,39. Dass hier der Anla
42874	parinirvāṇa	parinirvARa	vā	vA	root	True		von	#} mit {#parinis#}) : {#aparinirvARo divasaH#} ŚĀK. 39,20.
42875	parinirvāṇa	parinirvARa	vā	vA	root	True		von	nom. act. von {#vA#} mit {#parinis#}) n.  1〉  (bei den Buddhisten) KÖPPEN I, 308. HIOUENTH
42876	parinirvivapsu	parinirvivapsu	vap	vap	root	True		von	vapsu#}¦ (vom desid. von {#vap#} mit {#parinis#}) adj. : {#AtiTyameByaH parinirvivapsoH ka
42878	pariniścaya	pariniScaya	ci	ci	root	True		von	{#pariniScaya#}¦ (von 2. {#ci#} mit {#parinis#}) m.  MBH. 12,3178.
42879	pariniṣṭhā	parinizWA	sthā	sTA	root	True		von	{#parinizWA#}¦ (von {#sTA#} mit {#parini#} oder {#parinis#}) f.  1〉 : {#pAra
42880	pariniṣpanna	parinizpanna	pad	pad	root	True		von	{#parinizpanna#}¦ (von 1. {#pad#} mit {#parinis#}) bei den Buddhisten s. WASSIL
42882	parinyāsa	parinyAsa	as	as	root	True		von	{#parinyAsa#}¦ (von 2. {#as#} mit {#parini#}) m. in der Dramat.  (s. {#bIja#
42883	paripakva	paripakva	pac	pac	root	True		von	{#paripakva#}¦ (von 1. {#pac#} mit {#pari#}) adj.  1〉  (von Backsteinen u. s
42884	paripaṇa	paripaRa	paṇ	paR	root	True		von	{#paripaRa#}¦ (von 1. {#paR#} mit {#pari#} oder {#pari#} + {#paRa#}) n. = {
42885	paripatana	paripatana	pat	pat	root	True		von	{#paripatana#}¦ (von 1. {#pat#} mit {#pari#}) n. : einer Biene ŚĀK. 88,11.
42897	paripavana	paripavana	pū	pU	root	True		von	{#paripavana#}¦ (von {#pU#} mit {#pari#}) n.  1〉 : des Getraides KULL._zu_M.
42898	paripaśavya	paripaSavya	pari	pari	root	True		von	{#pa/ripaSavya#}¦ (von {#pari#} + {#paSu#}) adj.  ŚAT. BR. 3,8,1,16. KĀTY. ŚR.
42899	paripāka	paripAka	pac	pac	root	True		von	{#paripAka#}¦ (von 1. {#pac#} mit {#pari#}) m.  1〉 : {#ityadButaM kevalavah
42901	paripācana	paripAcana	pac	pac	root	True		von	pAcana#}¦ (vom caus. von 1. {#pac#} mit {#pari#}) adj.  SUŚR. 2,408,13.
42905	paripāṭha	paripAWa	paṭh	paW	root	True		von	{#paripAWa#}¦ (von {#paW#} mit {#pari#}) m. ; instr. so v. a. : {#na DarmaH
42907	paripāṇa	paripARa	pā	pA	root	True	schützen	von	{#paripA/Ra#}¦ (von {#pA#}  mit {#pari#}) m.n.  AV. 2,17,7. 4,9,2. {#ta\nU\p
42910	paripāna	paripAna	pā	pA	root	True	trinken	von	{#paripA/na#}¦ (von {#pA#}  mit {#pari#}) n.  ṚV. 5,44,11.
42918	paripiṣṭaka	paripizwaka	piṣ	piz	root	True		von	s. von {#piz#} mit {#pari#}) n.  RĀJAN._im_ŚKDR.
42919	paripīḍana	paripIqana	pīḍ	pIq	root	True		von	{#paripIqana#}¦ (von {#pIq#} mit {#pari#}) n.  1〉 : {#tilaparipIqanopakaraRak
42921	paripucchay	paripucCay	pari	pari	root	True		von	!√{#paripucCay#}¦ (von {#pari#} + {#pucCa#}), {#˚yate#}  P. 3,1,20, Vārtt. 3; v
42922	paripuṭana	paripuwana	puṭ	puw	root	True		von	{#paripuwana#}¦ (von {#puw#} mit {#pari#}) n. : {#tvak˚#} SUŚR. 1,62,4. 291,2
42924	paripuṣṭatā	paripuzwatA	puṣ	puz	root	True		von	s. von {#puz#} mit {#pari#}) f. : {#parAnna˚#}  YĀJÑ. 3,241.
42935	paripoṭa	paripowa	puṭ	puw	root	True		von	{#paripowa#}¦ (von {#puw#} mit {#pari#}) m.  SUŚR. 2,149,10.
42937	paripoṭana	paripowana	puṭ	puw	root	True		von	{#paripowana#}¦ (von {#puw#} mit {#pari#}) n.  SUŚR. 1,251,13. — Vgl. {#parip
42939	paripoṣaka	paripozaka	puṣ	puz	root	True		von	pozaka#}¦ (vom caus. von {#puz#} mit {#pari#}) adj. : {#tadIyaDarmacaryAyAM baBUva paripoz
42943	pariprāpti	pariprApti	āp	Ap	root	True		von	{#pariprApti#}¦ (von {#Ap#} mit {#paripra#}) f. : {#budDiM na kurute yAvadeza
42947	pariprepsu	pariprepsu	āp	Ap	root	True		von	repsu#}¦ (vom desid. von {#Ap#} mit {#paripra#}) adj.  oder ; mit dem acc.: {#pAYcAlam#} M
42948	paripreṣya	pariprezya	iṣ	iz	root	True		von	prezya#}¦ (von caus. von 1. {#iz#} mit {#paripra#}) m.  MBH. 4,32. — Vgl. {#prezya#}.
42949	pariplava	pariplava	plu	plu	root	True		von	{#pariplava/#}¦ (von {#plu#} mit {#pari#})  1〉 adj.  a〉  VS. 22,29. KĀṬH. 15,
42956	paribādhā	paribADA	bādh	bAD	root	True		von	{#paribADA#}¦ (von {#bAD#} mit {#pari#}) f.  ŚĀK. 70.
42958	paribodha	pariboDa	budh	buD	root	True		von	{#pariboDa#}¦ (von {#buD#} mit {#pari#}) m. ; davon {#˚vant#}  ŚĀK. 118, v.
42959	paribhakṣaṇa	pariBakzaRa	bhakṣ	Bakz	root	True		von	{#pariBakzaRa#}¦ (von {#Bakz#} mit {#pari#}) n. : {#prajAnAmannakAmAnAmanyo 'n
42960	paribhaya	pariBaya	bhī	BI	root	True		von	{#pariBaya#}¦ (von {#BI#} mit {#pari#}) m. : {#nediti pariBayArTe nipAtaH#}
42962	paribhava	pariBava	bhū	BU	root	True		von	{#pariBava#}¦ (von 1. {#BU#} mit {#pari#}) m.  P. 3,3,55. AK. 1,1,7,22. H.
42969	paribhāṣaṇa	pariBAzaRa	bhāṣ	BAz	root	True		von	{#pariBAzaRa#}¦ (von {#BAz#} mit {#pari#})  1〉 adj. : {#a˚#} R. 5,93,6. — 2〉
42974	paribhūti	pariBUti	bhū	BU	root	True		von	{#pa/riBUti#}¦ (von 1. {#BU#} mit {#pari#}) f.  1〉 : {#trIRi\ ye ye\murvi\da
42975	paribhūṣaṇa	pariBUzaRa	bhūṣ	BUz	root	True		von	{#pariBUzaRa#}¦ (von {#BUz#} mit {#pari#}) m. (sc. {#saMDi#})  KĀM. NĪTIS. 9,
42976	paribhedaka	pariBedaka	bhid	Bid	root	True		von	{#pariBedaka#}¦ (von {#Bid#} mit {#pari#}) adj. : {#yajjYAtvA yoginaH sarve z
42979	paribhraṃśa	pariBraMSa	bhraṃś	BraMS	root	True		von	{#pariBraMSa#}¦ (von {#BraMS#} mit {#pari#}) m. : {#Satru˚#} HARIV. 5285.
42981	paribhrama	pariBrama	bhram	Bram	root	True		von	{#pariBrama#}¦ (von {#Bram#} mit {#pari#})  1〉 adj. f. {#A#} ; s. {#Ke˚#}. —
42987	parimat	parimat	man	man	root	True		von	{#parimat#}¦ (von {#man#} mit {#pari#}) VOP. 26,78.
42997	parimāṇa	parimARa	mā	mA	root	True		von	{#parimA/Ra#}¦ (von {#mA#} mit {#pari#}) n.  1〉  KĀTY. ŚR. 1,2,23. {#amBasaH
43001	parimād	parimAd	mad	mad	root	True		von	{#parimA/d#}¦ (von {#mad#} mit {#pari#}) f. Bez. von  Sāman,  Mahāvratastot
43013	parimiti	parimiti	mā	mA	root	True		von	{#parimiti#}¦ (von {#mA#} mit {#pari#}) f.  BHĀṢĀP. 3.
43014	parimilana	parimilana	mil	mil	root	True		von	{#parimilana#}¦ (von {#mil#} mit {#pari#}) n.  RATNĀV. 40,11.
43016	parimugdha	parimugDa	muh	muh	root	True		von	s. von {#muh#} mit {#pari#}; davon nom. abstr. {#˚tA#}  und zugleich  ŚIŚ. 9,32.
43022	parimeya	parimeya	mā	mA	root	True		von	{#parimeya#}¦ (von {#mA#} mit {#pari#}) adj. : {#˚puraHsara#} RAGH. 1,37. {
43023	parimeha	parimeha	mih	mih	root	True		von	{#parimeha#}¦ (von {#mih#} mit {#pari#}) m. , PĀR. GṚHY. 3,6.
43026	parimoṭana	parimowana	muṭ	muw	root	True		von	{#parimowana#}¦ (von {#muw#} mit {#pari#}) n. : {#BfSamavanAmitANgaparimowana
43027	parimoṣa	parimoza	muṣ	muz	root	True		von	{#parimoza/#}¦ (von {#muz#} mit {#pari#}) m.  TS. 2,5,5,1. 6,1,11,5 ({#a˚#})
43030	parimohana	parimohana	muh	muh	root	True		von	mohana#}¦ (vom caus. von {#muh#} mit {#pari#}) n. : {#DAtrEva kiM trijagataH parimohanAya
43031	parimohin	parimohin	muh	muh	root	True		von	{#parimohin#}¦ (von {#muh#} mit {#pari#}) adj.  P. 3,2,142. ŚIŚ. 15,110.
43036	pariyāṇa	pariyARa	yā	yA	root	True		von	nom. act. von {#yA#} mit {#pari#} KĀŚ._zu_P. 8,4,29. Vgl. {#paryARa#}.
43038	pariyāṇīya	pariyARIya	yā	yA	root	True		von	s. von {#yA#} mit {#pari#} KĀŚ._zu_P. 8,4,29.
43039	pariyoga	pariyoga	yuj	yuj	root	True		von	{#pariyoga#}¦ (von {#yuj#} mit {#pari#}) m. = {#paliyoga#} P. 8,2,22, Vārtt
43041	parirakṣaka	parirakzaka	rakṣ	rakz	root	True		von	{#parirakzaka#}¦ (von {#rakz#} mit {#pari#}) nom. ag. : {#gavAm#} MED. ṣ. 36.
43047	parirakṣitin	parirakzitin	rakṣ	rakz	root	True		von	s. von {#rakz#} mit {#pari#}) adj. ; mit dem loc. gaṇa {#izwAdi#} zu P. 5,2,88.
43048	parirakṣin	parirakzin	rakṣ	rakz	root	True		von	{#parirakzin#}¦ (von {#rakz#} mit {#pari#}) adj. : {#svarAzwra˚#} MBH. 1,6969
43056	parirāp	parirAp	rap	rap	root	True		von	{#parirA/p#}¦ (von {#rap#} mit {#pari#}) adj. ; m. Bez. : {#A ni\bADyA^ par
43058	parirodha	pariroDa	rudh	ruD	root	True		von	{#pariroDa#}¦ (von {#ruD#} mit {#pari#}) m. : {#BUrjatvakpariroDamarmaramar
43062	parilekha	parileKa	likh	liK	root	True		von	{#parileKa#}¦ (von {#liK#} mit {#pari#}) m.  (mit Linien, Furchen), : {#BUm
43064	parilehin	parilehin	lih	lih	root	True		von	{#parilehin#}¦ (von {#lih#} mit {#pari#}) m.  SUŚR. 2,149,11. 150,6.
43065	parilopa	parilopa	lup	lup	root	True		von	{#parilopa#}¦ (von {#lup#} mit {#pari#}) m.  (in übertr. Bed.), : {#AcAra˚#
43072	parivapaṇa	parivapaRa	vap	vap	root	True		von	nom. act. von {#vap#} mit {#pari#} P. 8,4,31, Sch.
43090	parivaha	parivaha	vah	vah	root	True		von	{#parivaha#}¦ (von {#vah#} mit {#pari#}) m. N.  (vgl. u. {#parAvaha#}) MBH.
43091	parivāda	parivAda	vad	vad	root	True		von	{#parivAda/#}¦ (von {#vad#} mit {#pari#}) m.  1〉  H. 271. an. 4,141. MED. d.
43092	parivādaka	parivAdaka	vad	vad	root	True		von	vAdaka#}¦ (vom caus. von {#vad#} mit {#pari#}) m.  P. 3,2,146. {#avIvadadvIRAM parivAdaken
43093	parivāditin	parivAditin	vad	vad	root	True		von	vad#} mit {#pari#}) wohl dass. gaṇa {#izwAdi#} zu P. 5,2,88.
43094	parivādin	parivAdin	vad	vad	root	True		von	{#parivAdin#}¦ (von {#vad#} mit {#pari#})  1〉 adj. P. 3,2,142.  MBH. 7,2592.
43095	parivāpa	parivApa	vap	vap	root	True		von	{#parivApa/#}¦ (von {#vap#} mit {#pari#}) m. gaṇa {#kumudAdi#} 1. und {#prek
43096	parivāpaṇa	parivApaRa	vap	vap	root	True		von	vApaRa#}¦ (vom caus. von {#vap#} mit {#pari#}) n.  H. 923. P. 5,4,67.
43106	parivāha	parivAha	vah	vah	root	True		von	{#parivAha#}¦ (von {#vah#} mit {#pari#}) m.  1〉 : {#upArjitAnAmarTAnAM tyAg
43108	parivāhin	parivAhin	vah	vah	root	True		von	{#parivAhi/n#}¦ (von {#vah#} mit {#pari#} oder von {#parivAha#}) adj. f. {#˚h
43110	parivikrayin	parivikrayin	krī	krI	root	True		von	{#parivikrayin#}¦ (von {#krI#} mit {#parivi#}) adj.  (gen.): {#mAMsasya#} MBH.
43111	parivikṣobha	parivikzoBa	kṣubh	kzuB	root	True		von	{#parivikzoBa#}¦ (von {#kzuB#} mit {#parivi#}) m. : {#loBepsA˚ (kAlacakra)#} M
43120	pariviṣṭi	parivizwi	viṣ	viz	root	True		von	{#pa/rivizwi#}¦ (von {#viz#} mit {#pari#}) f. : {#ya\dAra\makra^nnf\Bava^H pi
43148	pariveśas	pariveSas	viś	viS	root	True		von	{#pa/riveSas#}¦ (von {#viS#} mit {#pari#}) m. : {#ha\tAso 'sya ve\Saso^ ha\tA
43149	pariveṣa	pariveza	viṣ	viz	root	True		von	{#pariveza/#}¦ (von {#viz#} mit {#pari#}) m.  1〉 ; = {#parivezaRa#} H. an. 4
43154	pariveṣṭana	parivezwana	veṣṭ	vezw	root	True		von	{#parivezwana#}¦ (von {#vezw#} mit {#pari#}) n.  MBH. 4,1319. {#˚pattrARi#} 13
43155	pariveṣṭar	parivezwar	viṣ	viz	root	True		von	{#parivezwa/r#}¦ (von {#viz#} mit {#pari#}) nom. ag.  AV. 9,6,51. VS. 6,13. 30
43157	pariveṣṭitar	parivezwitar	veṣṭ	vezw	root	True		von	{#parivezwitar#}¦ (von {#vezw#} mit {#pari#}) nom. ag. : {#viSvasyEkaM parivezw
43159	parivyaya	parivyaya	i	i	root	True		von	{#parivyaya#}¦ (von 3. {#i#} mit {#parivi#}) m.  1〉  M. 7,127. Vgl. {#vyaya#
43162	parivyādha	parivyADa	vyadh	vyaD	root	True		von	{#parivyADa#}¦ (von {#vyaD#} mit {#pari#}) m.  1〉  [Page4-0551] sciculatus R
43163	parivrajya	parivrajya	vraj	vraj	root	True		von	{#parivrajya#}¦ (von {#vraj#} mit {#pari#})  1〉 adj. n. impers. : {#na cEkena
43166	parivrāj	parivrAj	vraj	vraj	root	True		von	{#parivrAj#}¦ (von {#vraj#} mit {#pari#}) UṆĀDIS. 2,59. VOP. 26,71. 3,134.
43173	pariśiṣṭa	pariSizwa	śiṣ	Siz	root	True		von	ariSizwa#}¦ (partic. von {#Siz#} mit {#pari#})  1〉 adj. s. u. {#Siz#}. — 2〉 n.  H. 257. In
43175	pariśuddhi	pariSudDi	śudh	SuD	root	True		von	{#pariSudDi#}¦ (von {#SuD#} mit {#pari#}) f. : {#AvilAmBaH˚#} RAGH. 13,36. ü
