L_id	headword	headword_slp1	source	source_slp1	source_class	is_root	source_gloss_de	deriv_marker	context
203665	anvavapātos	anvavapAtos	pā	pA	root	True	trinken	von	¦ Gen. Inf. von 1. {#pA#}  mit {#anvava#} ŚĀṄKH. BR. 10,2. 17,9.
203813	abhipīta	aBipIta	pā	pA	root	True		von	{#aBipIta#}¦ Partic. von 1. {#pA#} mit {#aBi#}. Nom. abstr. {#˚tva#} n.  (Instr.) [Page3-2
205307	arantos	arantos	ram	ram	root	True		von	Gen. Infin. von {#ram#} mit {#a#} priv. {#ISvaro hAsya vitte devA arantoH#}  AIT. BR. 3,48
205334	avarudham	avaruDam	rudh	ruD	root	True		von	a#}.
205426	īlay	Ilay	īr	Ir	root	True		von	
205942	prametos	prametos	mī	mI	root	True		von	) Gen. Inf. von 1. {#mI#} mit {#pra#}  TBR. 1,3,10,10.
206794	āpi	Api	pī	pI	root	True		von	2. {#Api/#}¦ (von {#pI#}) Adj.  ṚV. 5,53,2.
207387	dakṣat	dakzat	dah	dah	root	True		von	¦ (Partic. vom Desid von 1. {#dah#})  ṚV. 1,130,8. 2,4,7. 10,91,7.
208625	āpravaṇa	ApravaRa	sku	sku	root	True		von	als Bed. von {#sku#} DHĀTUP. 31,6.
208948	tatsthāna	tatsTAna	sthā	sTA	root	True		von	
209206	baidāyana	bEdAyana	bida	bida	root	True		von	. Patron. von {#bida#} gaṇa {#aSvAdi#}. Fehlerhaft {#vedAyana#} Verz. d. B. H. 58,36.
209385	vihāpita	vihApita	hā	hA	root	True		von	. Partic. von 2. {#hA#} mit {#vi#} Caus. — 2〉 n. .
210363	attvāya	attvAya	ad	ad	root	True		von	{#attvA/ya#}¦ Absol. von 1. {#ad#} MAITR. S. 1,8,5 (121,20). Man könnte {#sadattvA/ya#} st
217530	jāḍāyana	jAqAyana	jaḍa	jaqa	root	True		von	. Patron. von {#jaqa#}.
221050	vārin	vArin	vāri	vAri	root	True	Wasser	von	nde eines adj. Comp. von {#vAri#}  R. ed. Bomb. 4,41,17.
